,"∆RF-1/2/3/, ∆RRF, ∆EF-G_1","∆RF-1/2/3/, ∆RRF_1",∆RF-1/2/3/_1,∆RF-1/3_1,∆RF-2/3_1,"∆RF-3, ∆RRF_1","∆RF-3, ∆EF-G_1",∆RF-3_1,"∆RF-1/2/3/, ∆RRF, ∆EF-G_2","∆RF-1/2/3/, ∆RRF_2",∆RF-1/2/3/_2,∆RF-1/3_2,∆RF-2/3_2,"∆RF-3, ∆RRF_2","∆RF-3, ∆EF-G_2",∆RF-3_2,"∆RF-1/2/3/, ∆RRF, ∆EF-G_3","∆RF-1/2/3/, ∆RRF_3",∆RF-1/2/3/_3,∆RF-1/3_3,∆RF-2/3_3,"∆RF-3, ∆RRF_3","∆RF-3, ∆EF-G_3",∆RF-3_3,RF-1/2 >> prfA_1,RRF >> frr_1,EF-G >> fusA_1,"RRF >> frr, EF-G >>fusA_1","RF-1/2 >> prfA, RRF >> frr_1","EF-G >> fusA, RF-1/2 >> prfA_1","RF-1/2 >> prfA, RRF >> frr, EF-G >>fusA_1",RF-1/2 >> prfA_2,RRF >> frr_2,EF-G >> fusA_2,"RRF >> frr, EF-G >>fusA_2","RF-1/2 >> prfA, RRF >> frr_2","EF-G >> fusA, RF-1/2 >> prfA_2","RF-1/2 >> prfA, RRF >> frr, EF-G >>fusA_2",RF-1/2 >> prfA_3,RRF >> frr_3,EF-G >> fusA_3,"RRF >> frr, EF-G >>fusA_3","RF-1/2 >> prfA, RRF >> frr_3","EF-G >> fusA, RF-1/2 >> prfA_3","RF-1/2 >> prfA, RRF >> frr, EF-G >>fusA_3"
49,4977.01878,8145.78227,9345.34582,23837.24662,25712.73782,11916.85876,4722.28101,27110.43652,4976.42199,7997.21883,9109.96388,21291.03485,24341.13344,12625.39199,5125.86129,28436.94871,5117.87477,8009.11595,8452.61321,17876.07262,20238.41021,11957.56024,4756.93393,26955.7154,30600.30119,12468.43514,15155.99594,16800.42638,13809.94145,14833.37809,21050.84981,34741.55458,13215.15825,14509.03077,16531.00416,14040.25867,14683.42442,21558.12781,30881.35948,12777.47565,14086.38986,14364.34152,13410.06101,12938.08743,19381.72261
50,4986.00626,8226.26076,9507.78194,24220.41554,26253.24594,12044.95292,4701.76034,27820.81217,4988.80733,8063.73961,9238.32129,21681.34495,24902.37781,12785.79733,5119.62043,29126.9829,5132.29159,8102.37198,8614.87107,18280.35754,20687.13674,12164.85341,4765.97798,27645.23847,31336.43373,12750.81171,15496.66531,17084.47546,13928.98048,15193.45936,21553.28327,35670.85153,13435.38608,14793.01026,16940.00139,14276.75289,15030.47481,22013.70927,31655.45316,13017.15855,14408.12995,14661.78051,13608.02034,13168.36248,19803.24087
51,5006.66875,8318.08692,9673.92731,24619.13851,26820.08198,12219.65097,4683.25345,28441.27072,5012.26911,8184.24654,9362.1071,22045.11498,25422.7926,12949.93244,5128.87348,29789.66097,5137.76386,8198.45733,8763.29036,18617.78585,21209.71225,12369.95114,4786.99266,28320.74616,32058.14458,12970.6039,15792.22177,17372.82515,14110.99349,15491.48645,22049.09442,36535.61718,13671.12869,15121.33675,17316.00046,14497.25096,15375.82494,22527.23642,32483.48439,13255.05285,14727.37665,14962.26017,13758.00678,13411.12083,20389.41362
52,5024.22292,8436.36231,9834.3091,25064.71284,27313.36066,12415.21699,4672.41782,28984.09024,5022.0897,8278.08218,9462.0357,22393.03833,25897.2642,13130.31081,5142.62449,30367.22032,5145.25462,8293.15244,8894.09679,18960.92862,21767.90408,12590.31705,4804.99755,28893.58205,32896.71486,13186.86797,16137.74059,17660.94172,14352.99783,15755.82882,22619.03147,37325.53906,13884.70956,15467.44558,17625.33349,14685.75032,15678.94165,23084.07881,33207.16146,13432.35095,15016.12555,15232.08672,13949.66893,13667.04028,20840.13787
53,5009.40764,8547.4541,10019.43637,25419.90428,27746.78689,12586.07233,4676.47261,29581.36341,5016.0299,8374.36073,9610.67857,22752.01278,26413.4214,13313.77027,5129.87483,30933.74011,5154.75154,8406.71748,9033.69893,19337.30954,22234.63469,12801.77235,4826.99918,29504.52735,33584.90495,13353.62266,16505.5802,18044.98057,14608.33261,16064.60961,23096.01049,38090.84635,14065.56985,15721.14853,17970.77783,14902.25011,15987.64722,23547.69294,33818.38715,13628.11698,15336.37518,15476.36224,14082.88964,13911.68009,21298.37929
54,4999.80255,8653.15137,10218.47879,25762.96809,28291.92896,12729.69078,4694.8242,30197.45447,4991.3433,8455.45358,9777.22619,23232.33759,27084.4738,13543.92342,5101.29161,31502.2467,5139.91718,8516.57249,9143.56631,19587.76985,22649.87823,12965.25745,4824.66639,30135.50912,34172.96832,13478.54089,16782.52673,18427.99352,14842.77754,16357.53654,23458.33683,38844.94878,14283.18995,15950.71618,18253.92594,15127.08337,16239.88241,23912.89765,34463.79572,13849.03899,15593.79173,15776.12075,14228.29655,14197.89336,21768.12643
55,5021.93418,8720.71712,10392.49293,26180.98936,28906.30965,12909.56359,4688.60807,30640.81816,4997.44777,8541.81786,9947.40873,23732.11253,27641.49127,13739.30781,5124.43054,32151.08223,5123.97239,8594.52416,9261.18877,19883.58995,23083.29274,13120.41915,4797.8888,30708.16971,34761.32277,13652.84696,16996.84224,18782.66451,15092.25918,16620.51218,23915.11228,39636.98293,14524.72998,16226.90539,18563.64198,15328.36112,16490.9608,24333.96588,35104.59857,14014.34633,15869.26391,16130.37358,14436.09885,14441.63112,22144.70881
56,5028.64473,8791.23904,10522.83098,26567.66312,29458.10322,13105.18786,4686.53602,31199.27272,5009.14926,8645.27262,10113.46958,24084.37084,28079.16376,13864.43594,5143.81018,32768.02741,5116.65746,8647.84139,9415.72959,20224.19665,23492.09758,13284.47305,4794.96293,31275.72324,35358.44092,13866.94899,17245.61408,19106.55484,15317.08639,16919.50406,24368.37076,40402.32764,14704.90999,16567.96846,18973.54733,15575.12037,16769.98693,24755.98863,35863.86619,14150.44878,16135.75464,16397.45786,14687.36628,14730.21037,22495.23627
57,4999.88158,8901.74635,10680.27699,26951.22104,30011.03441,13293.39595,4696.17867,31877.75757,4992.38309,8727.09087,10243.48986,24391.45695,28677.05459,14029.47865,5129.27006,33304.6758,5116.21915,8760.94713,9557.57653,20546.39888,23892.03253,13440.15768,4795.32098,31881.24108,35972.81364,14033.31633,17538.87136,19371.85161,15543.69546,17206.83469,24785.45692,41089.10921,14878.30333,16873.65615,19319.84911,15802.04012,17091.32898,25201.32954,36638.62206,14354.14959,16408.91821,16650.48595,14829.12209,15016.07012,22979.07876
58,4992.96053,9026.91545,10843.09233,27388.74035,30586.01147,13467.46532,4676.05956,32396.91919,4995.1277,8830.03029,10363.16329,24760.15232,29200.68486,14189.82622,5129.75669,33847.89193,5128.40638,8894.31571,9722.19218,20887.13296,24373.34418,13622.38589,4791.10699,32446.74703,36771.60455,14226.77211,17798.95712,19562.6172,15754.23182,17494.9449,25307.81897,41894.0364,15056.43444,17086.21872,19582.28304,16004.34671,17433.10966,25769.44318,37174.54069,14518.04986,16720.30607,16959.16198,14969.37403,15221.35671,23429.69292
59,4976.98684,9097.30515,10959.36411,27765.58012,31006.33716,13591.48844,4666.01985,32900.63973,4992.3759,8878.67676,10442.38776,24959.05077,29526.89495,14291.94207,5109.25223,34034.96398,5110.80213,9015.7719,9859.06406,21158.37765,24772.11473,13750.7953,4787.369,32875.91568,37493.86818,14430.5907,18061.65237,19826.8724,15897.07727,17796.31497,25742.60632,42630.6788,15203.47815,17289.73957,19905.09435,16239.4489,17790.03655,26397.48106,37718.51356,14618.68329,16916.76869,17205.72066,15191.79134,15483.78557,23752.89764
60,4969.32895,9192.76838,11061.4547,28100.52671,31468.77905,13766.16281,4689.33995,33418.87991,4983.79197,8965.55892,10570.79592,25166.01692,29870.96498,14436.31402,5101.75074,34521.98799,5123.93404,9132.2573,9956.35469,21421.79255,25157.37158,13847.93177,4791.123,33366.63856,38093.95606,14575.1969,18369.88412,20220.62413,16085.02576,18103.43832,26113.20211,43245.89293,15378.82605,17536.24652,20269.69812,16459.14963,18091.01218,26822.49369,38418.83785,14775.89443,17182.25623,17407.90689,15410.93045,15757.26186,24110.96588
61,4999.44298,9325.92279,11224.4849,28411.17557,32034.59302,13973.05427,4701.44665,34068.2933,4992.59732,9112.85297,10778.26531,25631.33897,30360.98833,14632.77134,5132.25025,35447.32933,5126.64468,9203.08577,10082.11823,21709.59752,25688.79053,14005.31059,4788.70767,33972.54619,38747.31869,14706.06563,18636.62804,20548.87471,16338.34192,18408.14611,26476.06737,44071.29764,15603.27535,17797.74884,20564.23271,16649.71654,18339.00406,27198.4979,39070.94595,15015.63148,17515.75208,17680.96896,15628.97682,15980.08729,24489.65529
62,5011.48099,9409.64093,11422.8283,28754.72519,32554.53101,14119.68476,4712.81555,34691.4311,4999.19911,9234.28432,10975.08844,26051.11299,30883.32944,14797.59045,5130.41675,36131.77644,5106.21489,9265.69526,10188.03941,22014.86584,26225.59684,14223.43686,4782.56922,34619.84873,39262.7729,14846.35521,18889.20935,20871.95824,16525.78064,18658.0487,26805.35579,44895.43255,15765.42512,18074.91628,20844.74424,16835.90551,18578.00135,27584.4993,39684.98198,15250.21049,17779.25069,18012.98965,15827.32561,16225.69576,24900.55176
63,5004.16033,9478.88031,11616.60943,29157.57506,33107.177,14253.56159,4717.93852,35107.1437,4989.06637,9326.42811,11103.36281,26349.03766,31319.44315,14958.86348,5121.13892,36689.92548,5103.07163,9334.89842,10311.01314,22287.62195,26553.53228,14412.14562,4777.52307,35128.61624,39903.59097,15061.78507,19178.06978,21112.98608,16706.92688,18896.34957,27235.45193,45539.81085,15855.47504,18343.30543,21113.24808,16984.30184,18841.33378,27933.8331,40273.32733,15415.4035,18087.75023,18298.66322,15987.44187,16454.89859,25392.18392
64,4981.72011,9548.62677,11769.53648,29515.52502,33583.059,14392.1872,4708.97951,35494.71457,4993.35546,9371.80937,11167.7876,26630.67922,31662.14772,15096.95449,5108.04631,37068.30849,5095.69054,9439.96614,10457.33771,22537.54065,26763.84409,14508.71521,4758.84102,35562.20541,40897.53032,15303.59502,19420.35659,21181.32869,16853.64229,19182.78319,27853.15064,46131.93695,15998.49168,18581.10181,21356.41603,17156.10061,19085.77793,28297.2777,40869.44244,15448.1345,18296.25008,18575.55441,16212.48062,16680.29953,25744.72797
65,4974.9067,9657.87559,11890.17883,29801.84167,33993.01967,14537.0624,4711.65984,35940.57152,4995.45182,9470.26979,11274.59587,26920.22641,32040.38257,15256.98483,5123.01544,37545.43616,5107.56351,9518.65538,10566.77924,22784.51355,27066.28136,14637.90507,4761.94701,36121.4018,41636.84344,15441.53167,19661.11886,21393.77623,17021.54743,19423.92773,28328.38355,46634.64565,16182.16389,18788.03394,21673.80534,17356.7002,19308.92598,28643.09257,41531.48081,15514.04483,18429.75003,18826.1848,16491.16021,16947.43318,25968.90932
66,4969.63557,9772.29186,12012.72628,30120.28056,34463.67322,14650.68747,4716.55328,36502.85717,5001.81727,9603.08993,11423.19862,27173.07547,32502.46086,15453.99494,5146.00515,38204.81205,5116.8545,9569.88513,10667.92641,23032.50452,27443.09379,14804.96836,4785.31567,36611.13393,42200.61448,15620.51056,19844.70629,21626.92541,17188.84914,19727.64258,28770.46118,47074.88188,16364.05463,18954.01131,22006.93511,17513.2334,19575.97533,29095.03086,42121.16027,15735.01494,18612.91668,19058.39493,16643.38674,17179.14439,26256.63644
67,4960.87852,9860.09729,12168.24209,30444.76019,34851.22441,14764.22916,4702.85109,37031.61906,5017.93909,9686.69664,11595.73287,27445.02516,33036.82029,15619.66498,5128.66838,38709.27068,5124.61817,9674.62838,10792.97547,23271.83484,27838.69793,14954.32279,4804.43856,37159.71131,42746.20483,15778.17019,20088.23543,21868.30847,17363.94971,20024.54753,29090.82039,47585.62729,16577.01821,19193.3371,22299.64504,17714.74447,19852.65844,29546.01029,42601.72009,15969.67165,18891.30556,19341.79831,16726.79558,17365.04813,26698.21215
68,4986.29284,9938.6991,12311.41403,30677.2534,35098.74147,14932.40972,4688.2837,37467.87302,5027.64636,9747.23221,11745.57762,27683.34172,33444.60676,15719.22166,5112.88946,39173.09023,5124.20606,9793.54279,10924.99182,23562.27828,28222.89931,15088.1076,4791.81285,37656.57044,43084.06828,15838.05673,20418.41181,22223.43616,17595.98324,20193.51584,29264.27346,48061.54243,16732.67274,19460.11237,22564.54835,17934.58149,20149.21948,29906.6701,43085.24003,16130.55722,19162.43519,19619.93277,16877.26519,17555.68271,27152.73738
69,4998.09761,10017.56637,12417.13801,30957.08447,35442.58049,15076.46991,4691.09457,37818.62434,5005.54879,9808.74407,11840.52587,27832.44724,33741.86892,15831.40722,5112.29649,39666.69674,5095.06869,9863.8476,11040.99727,23861.09276,28611.6331,15228.3692,4779.93762,38019.85681,43756.35609,16041.01891,20632.4706,22491.14539,17751.99441,20495.17195,29745.75782,48405.84748,16844.55758,19725.03746,22829.84945,18112.52716,20419.07316,30291.89003,43709.41334,16201.85241,19309.81173,19843.31092,17080.0884,17750.5609,27409.91246
70,4994.6992,10097.52212,12558.71267,31370.02816,35873.52683,15216.8233,4685.36486,38216.87478,4983.8496,9898.58136,11946.17529,28079.14908,34183.62297,15992.46907,5105.7655,40124.89891,5077.0229,9926.61587,11143.99909,24097.36425,29035.8777,15398.4564,4778.97921,38461.61894,44227.1187,16155.67297,20894.15687,22830.3818,17913.33147,20805.05732,30047.91927,48736.28249,16962.85253,19957.01249,23112.28315,18343.84239,20552.35772,30629.96334,44328.80445,16288.61747,19478.60391,20008.10364,17321.02947,17964.18697,27604.30415
71,4986.89973,10210.84071,12723.90422,31844.00939,36386.17561,15404.60777,4698.78829,38648.29159,4995.2832,9961.86045,12072.05843,28433.04969,34772.20766,16154.82302,5104.92183,40572.9663,5076.00763,10060.87196,11283.66636,24353.12142,29382.95923,15541.48547,4772.3264,38959.87298,44336.03957,16155.89099,21160.38562,23279.79393,18151.77716,21020.01911,30119.97309,49077.4275,17113.28418,20167.67083,23388.09438,18522.61413,20722.78591,30963.32111,44909.26815,16462.20582,19685.2013,20219.03455,17543.67649,18216.39566,27924.43472
72,4985.63324,10330.28024,12909.96807,32232.6698,37003.39187,15578.53592,4710.26276,39027.43053,5014.42773,10043.62015,12218.35281,28669.3499,35105.40255,16318.94101,5122.97394,41068.65543,5087.33588,10165.29065,11444.22212,24644.04047,29660.31974,15644.49516,4775.44213,39426.29099,44699.34652,16252.96366,21402.12854,23587.26464,18333.59239,21226.3397,30436.99103,49432.1425,17279.76139,20410.22361,23629.69813,18709.20471,21007.92864,31343.44037,45471.08938,16628.40194,19882.73377,20428.01152,17666.89216,18461.46522,28360.47824
73,5000.21108,10381.76008,13071.65602,32519.22327,37562.79729,15741.51197,4732.08759,39522.14351,5030.14258,10150.20672,12375.1176,28816.44997,35272.80085,16461.31367,5137.99131,41630.55181,5094.77863,10214.43022,11523.07404,24822.34682,29939.43991,15739.49839,4783.48071,39806.097,45045.78217,16355.65455,21635.37618,23753.08821,18461.5308,21410.11323,30761.33034,49838.38083,17435.92046,20683.07454,23832.23271,18855.7349,21294.30955,31659.14679,45958.69646,16742.46731,20134.91126,20647.67051,17816.63072,18663.82174,28664.49275
74,4982.07036,10445.25336,13152.21867,32733.40776,37949.5991,15849.17066,4745.69586,40083.38117,5012.71419,10177.73557,12449.37253,29074.81666,35710.26695,16643.10456,5128.9971,42024.8506,5087.92621,10249.47674,11599.69135,24943.78227,30232.8133,15865.16613,4776.16024,40188.699,45174.92739,16427.88485,21748.45873,23959.36274,18654.51027,21561.70441,30956.77678,50198.46028,17610.30682,20908.69151,23958.07757,18938.91163,21484.10318,31830.38226,46418.89882,16826.82244,20366.97042,20910.2235,17947.21024,18844.94058,28916.83092
75,4970.02345,10541.08445,13273.07289,32831.13592,38057.53303,15913.72355,4707.23195,40592.46039,4981.90473,10225.24519,12510.79084,29298.27222,36120.75565,16761.70152,5130.33237,42466.28353,5117.64207,10329.15891,11737.56378,25169.92742,30569.93777,15979.72204,4754.72008,40648.89967,45528.30913,16597.29495,21945.15291,24122.45425,18786.50342,21803.56814,31336.92559,50493.82009,17706.10227,21076.56384,24170.35919,19112.97054,21637.03439,32126.79409,46744.96627,16986.27415,20583.65681,21145.0745,18017.40341,19044.98019,29284.27697
76,4958.67448,10581.69482,13383.35763,32936.37864,38288.17768,16018.24118,4685.41065,40933.82013,4986.96824,10316.7484,12613.26361,29419.75741,36412.25188,16826.56717,5130.77746,42926.76118,5149.54736,10413.71964,11893.52126,25466.30914,30994.97926,16111.57401,4743.24003,41108.96656,46009.43638,16764.43165,22253.05097,24274.81808,18902.50114,22067.52271,31765.9752,50810.27336,17849.03409,21281.85461,24496.11973,19306.65685,21838.3448,32465.2647,47085.32209,17155.09138,20804.8856,21327.02483,18139.4678,19217.9934,29604.09232
77,4942.55816,10613.89827,13498.11921,33190.45955,38769.72589,16141.41373,4689.47022,41236.27338,5015.32275,10392.91613,12764.75454,29635.91914,36743.41729,16921.85572,5116.92582,43208.92039,5137.84912,10465.57321,12057.17375,25737.76971,31389.32642,16335.19134,4757.74668,41467.32219,46619.81213,16955.81055,22439.68366,24422.27269,19090.16705,22342.8409,32223.99173,51104.75779,18004.01136,21504.28487,24810.03991,19549.55228,22053.44827,32789.42157,47484.10736,17252.03046,20974.62853,21456.34161,18312.48927,19408.66447,29902.03077
78,4947.18605,10690.29942,13652.37307,33485.48652,39148.24196,16281.80458,4697.49007,41728.42446,4999.10758,10454.63871,12938.91818,29923.97305,37152.47243,17055.28524,5112.97527,43528.64013,5123.28304,10527.5244,12162.39125,25920.25657,31578.77547,16498.06378,4791.24889,41858.77406,47071.93738,17152.93685,22592.56122,24597.0909,19275.72235,22568.2803,32574.66391,51405.91926,18103.00379,21688.42829,25035.0133,19730.85076,22350.14942,33261.14052,47788.03579,17399.67682,21175.20951,21626.4472,18444.16309,19579.22149,30239.34359
79,4952.06202,10802.76647,13776.79102,33705.16217,39473.41399,16378.93486,4705.16336,42247.14149,4974.03586,10553.54624,13032.63939,30207.99102,37516.49081,17207.76175,5104.99176,43902.88004,5129.76101,10574.1748,12206.79708,26013.75219,31736.25849,16552.35459,4787.4163,42327.25802,47681.64579,17321.64562,22680.18707,24694.36363,19406.90745,22756.7601,32971.55464,51598.97309,18248.66793,21827.14276,25158.6711,19823.61692,22646.04981,33640.04684,48126.6786,17537.55894,21397.06984,21891.14907,18581.05436,19763.7405,30471.7812
80,4955.35401,10866.58882,13897.26367,33977.05406,39871.80466,16480.97829,4702.38779,42535.04716,4980.67862,10626.84875,13117.21313,30413.66367,37783.49694,17267.58725,5091.66392,44298.62668,5119.25367,10678.72493,12264.59903,26156.9174,32063.4195,16641.1182,4770.4721,42735.08601,48153.21526,17454.54854,22873.39569,24839.78788,19483.30248,22940.92003,33350.51821,51743.6577,18351.88931,21964.71425,25326.55703,19930.53897,22880.34994,33962.01561,48418.55953,17691.51965,21625.35661,22125.71636,18758.01812,19940.24683,30748.59373
81,4972.78467,10932.86294,13989.75456,34115.35135,40127.60155,16629.99276,4696.4626,43032.34905,5005.55954,10685.28292,13264.40438,30618.88789,38140.16565,17379.19575,5091.55464,44758.54223,5089.08456,10795.57498,12334.53301,26387.3058,32398.47317,16800.70607,4775.4907,43081.02867,48135.73842,17549.51618,23190.1319,25198.26263,19655.76749,23057.30668,33530.50607,51964.21923,18433.29644,22097.57142,25552.18568,20119.84632,23107.78331,34291.0052,48577.85318,17808.50655,21838.11887,22289.57212,18906.67271,20062.74894,31020.19791
82,4981.26156,11024.95431,14084.91819,34329.78378,40550.20052,16813.66425,4701.82087,43468.44968,5021.85318,10783.09431,13403.13479,30802.96263,38414.05522,17533.06525,5110.85155,45272.51408,5094.36152,10837.85833,12397.511,26581.7686,32629.15772,16944.56869,4786.16357,43525.34289,48519.57947,17767.50539,23414.3773,25396.42088,19848.58916,23288.76889,33937.83536,52148.07308,18574.43215,22328.19047,25836.39523,20366.61544,23336.2611,34603.33507,48848.95106,17901.16885,22071.03962,22556.85737,19102.8909,20245.24965,31308.06597
83,4980.75385,11065.98477,14216.97273,34737.59459,40940.40017,16937.22142,4695.27362,43649.81656,5016.28439,10898.6981,13491.04493,30894.32088,38590.01841,17647.35508,5118.95052,45690.83803,5115.78717,10887.95278,12529.837,26725.58953,32942.05257,17071.5229,4799.72119,43873.44763,49102.52649,17936.5018,23579.4591,25413.47363,19945.86305,23610.58963,34489.94512,52489.69103,18784.14405,22586.73016,26088.13174,20493.53848,23495.42037,34807.11169,49209.31702,18035.05628,22246.67987,22779.61912,19280.96363,20500.08322,31592.68866
84,4993.58462,11090.66159,14368.32424,35016.86486,41204.46672,17017.07381,4694.42454,44032.93885,5012.42813,10975.2327,13611.68164,31150.44029,38979.6728,17725.45169,5130.65017,45882.61268,5096.26239,10971.98426,12652.279,26838.52984,33291.68419,17179.50763,4776.57373,44116.81588,49207.84216,17996.5006,23758.8197,25559.49121,20097.62102,23822.52988,34676.98171,52672.23034,18888.71468,22707.91005,26214.71058,20587.84616,23612.47346,35070.03723,49513.10567,18101.01876,22333.22662,22954.20637,19372.32121,20692.02774,31729.56289
85,4999.19487,11158.22053,14497.44141,35290.62162,41670.48891,17138.0246,4706.14151,44320.97962,5004.14271,10992.74423,13709.56055,31429.81343,39452.22427,17844.81723,5124.88339,46061.53756,5063.4208,11017.66142,12732.42633,27010.50995,33565.5614,17235.16921,4759.19124,44415.27196,48984.61405,18002.83353,24015.60657,25904.49707,20337.54034,23930.50996,34589.9939,52725.74345,18946.90489,22786.97002,26363.23686,20680.61539,23781.15782,35412.67908,49814.36856,18182.67292,22457.40887,23130.40212,19461.10707,20814.67591,32028.8543
86,4977.06496,11268.74018,14621.8138,35477.87387,41900.16297,17224.0082,4695.3805,44732.32654,5005.3809,11030.58141,13752.18685,31611.60448,39744.74142,18014.27241,5104.29446,46424.84585,5071.14027,11069.22047,12812.47544,27188.83665,33866.52047,17342.38974,4776.73041,44803.42399,49142.20468,18106.61118,24197.53552,26116.83236,20478.18011,24080.16999,34800.3313,52967.91448,19089.63496,22986.99001,26549.07895,20752.20513,23984.38594,35625.89303,50087.45619,18307.55764,22587.46962,23265.13404,19674.03569,20996.2253,32318.6181
87,4989.02165,11310.91339,14782.6046,35522.29129,42005.05432,17290.33607,4676.7935,45068.77551,4996.12697,11109.52714,13856.06228,31841.86816,39813.91381,18108.42414,5107.76482,46812.94862,5095.04676,11152.07349,12891.15848,27353.61222,34128.50682,17494.46325,4781.91014,45059.808,49342.40156,18249.53706,24386.17851,26348.94412,20554.06004,24309.72333,35099.44377,53220.63816,19244.87832,23188.33,26690.02632,20946.06838,24180.46198,35801.96434,50303.15206,18443.85255,22773.15654,23427.37801,19836.0119,21142.0751,32595.20603
88,5026.67388,11362.97113,14901.8682,35605.43043,42238.68477,17411.11202,4677.93117,44982.59184,4977.70899,11172.84238,13948.68743,31993.62272,39977.63794,18211.47471,5113.58827,47084.98287,5112.68225,11212.0245,13009.05283,27523.87074,34326.16894,17602.82108,4772.30338,45240.936,49501.13385,18323.51235,24647.0595,26699.98137,20707.02001,24555.90778,35307.14792,53362.21272,19366.95944,23280.77667,26894.34211,21213.35613,24434.82066,36115.98811,50534.05069,18553.95085,22979.38551,23591.79267,19934.3373,21279.02503,32912.73534
89,5019.55796,11451.65704,14955.2894,35729.81014,42584.89492,17559.37067,4681.31039,44965.86395,4973.903,11194.94746,13971.89581,32006.54091,40346.21265,18387.15824,5137.52942,47340.66096,5133.22742,11254.00817,13091.68428,27728.29025,34621.72298,17749.27369,4754.76779,45465.312,49812.04462,18475.17078,24792.35317,26755.99379,20775.34,24761.63593,35607.38264,53596.07091,19489.98648,23464.59222,27154.44737,21376.45204,24593.94022,36355.32937,50775.0169,18626.98362,23078.79517,23665.93089,20083.11243,21412.34168,33055.57845
90,4996.85265,11488.21901,15012.76313,35920.93671,42968.29831,17678.45689,4681.77013,45149.28798,4983.63433,11216.98249,14046.63194,32103.51364,40692.07088,18573.71941,5172.17647,47573.22032,5140.74247,11318.66939,13190.22809,28015.09675,34890.57433,17880.42456,4753.25593,45688.77067,50271.01487,18750.72359,24847.11772,26701.33126,20865.11333,25018.54531,35960.46088,53882.6903,19639.66216,23683.53074,27342.48246,21470.15068,24697.64674,36522.10979,51001.00563,18714.32787,23187.93172,23759.64363,20148.03748,21570.78056,33238.85948
91,4982.61755,11562.40634,15094.92104,36231.31224,43287.7661,17793.48563,4684.92338,45480.42933,5006.21144,11279.66083,14195.54398,32309.83788,40883.35696,18675.57314,5152.72549,47795.74011,5136.58082,11371.55646,13324.40936,28212.03225,35061.85811,17919.47485,4750.08531,45985.25689,50323.00496,18821.2412,25044.03924,26951.11042,21078.70444,25160.84844,36111.82029,54004.89677,19777.55405,23870.51025,27499.16082,21639.05023,24897.21558,36736.0366,51107.66854,18897.10929,23456.31057,23980.88121,20204.01249,21723.26019,33506.28649
92,4981.53918,11683.13545,15211.64035,36482.43741,43494.25537,17862.49521,4688.30779,45897.47644,5020.07048,11353.88694,14317.84799,32455.94596,41095.78565,18683.85771,5115.57516,48028.91337,5123.52694,11411.85215,13413.13645,28332.01075,35293.61937,18001.49162,4727.36177,46193.7523,50120.33499,18741.0804,25198.67975,27193.70347,21204.90148,25224.94948,36141.27343,54085.63226,19837.18468,23976.17008,27663.05361,21750.35008,25032.73853,36973.0122,51201.22285,19073.36976,23690.43686,24151.29374,20293.00416,21863.42006,33861.76216
93,4974.84639,11711.04515,15321.54678,36555.1458,43669.41846,17896.83174,4677.76926,46170.82548,5015.02349,11420.29565,14413.616,32606.98199,41441.26188,18764.2859,5125.85839,48268.30446,5123.17565,11442.95072,13488.37882,28470.00358,35584.87312,18104.49721,4743.12059,46417.25077,50430.77833,18926.36013,25326.22658,27294.90116,21322.63383,25468.31649,36486.42448,54222.54409,19946.06156,24112.72336,27823.01787,21879.78336,25220.57951,37266.3374,51326.74095,19202.45659,23754.47895,24301.76458,20426.66805,22007.14002,34134.58739
94,4958.9488,11695.34838,15384.84893,36565.71527,43896.47282,17999.94391,4640.92309,46426.27516,4979.6745,11456.43188,14502.872,32865.66066,41828.08729,18958.42863,5142.61946,48452.10149,5108.05855,11502.98357,13561.45961,28500.00119,35818.95771,18157.8324,4783.37353,46650.08359,50561.92611,19013.78671,25575.74219,27563.30039,21594.21128,25673.43883,36737.14149,54376.5147,20086.35385,24337.57445,28012.33929,22125.59445,25483.19317,37609.77913,51407.24698,19323.81886,23961.15965,24487.92153,20552.88935,22148.71334,34383.86246
95,4962.98293,11742.78279,15455.28298,36641.90509,44126.82427,18107.64797,4648.97436,46853.75839,4973.8915,11482.81063,14574.624,33123.22022,42178.69576,19138.47621,5139.20649,48621.03383,5104.01952,11612.66119,13651.1532,28568.0004,35963.65257,18247.94413,4775.12451,46835.02786,50430.97537,18984.9289,25798.58073,27852.43346,21810.73709,25770.14628,36716.71383,54455.17157,20139.11795,24427.85815,28225.44643,22242.53148,25667.73106,37967.59304,51494.74899,19392.93962,24229.71988,24682.64051,20666.62978,22348.90445,34522.95415
96,4952.66098,11809.26093,15574.76099,36907.63503,44461.94142,18246.21599,4672.32479,47164.58613,4990.29717,11540.93688,14628.54133,33365.40674,42472.23192,19301.15874,5135.06883,48806.01128,5117.67317,11640.55373,13745.05107,28736.00013,36142.88419,18390.98138,4759.0415,47094.00929,50452.65846,19021.9763,25945.86024,28069.81115,21867.57903,25913.04876,36791.23794,54626.39052,20299.70598,24591.28605,28387.81548,22297.51049,25716.91035,38085.53101,51625.24966,19499.97987,24358.90663,24856.2135,20847.20993,22538.96815,34625.65138
